ROW_NUM,NUMBER_RECORDS,LINK,SPEC_LOCALITY,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,GENUS,SPECIES,COLLECTORS,YEAR_COLLECTED,MONTH_COLLECTED,DAY_COLLECTED,AGE,EAR_FROM_NOTCH,EAR_LENGTH_MM,HIND_FOOT_WITH_CLAW,HIND_FOOT_W_CLAW_MM,SEX,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,WEIGHT,MASS_G
678,1,https://arctos.database.museum/search.cfm?collection_object_id=26295107,"Indian Creek, 11 mi W highway 160",37.70748,-109.35823,4036,Erethizon,Erethizon dorsatum,M. Raymond Lee,1954,9,10,,,,,,unknown,,,,,,
679,1,https://arctos.database.museum/search.cfm?collection_object_id=10174327,"Indianpoint Lake, Cariboo District",53.2667,-121.2667,4584,Erethizon,Erethizon dorsatum,Thomas T. McCabe,1927,7,,,,,,,unknown,,,,,,
680,1,https://arctos.database.museum/search.cfm?collection_object_id=10174328,"Indianpoint Lake, Cariboo District",53.2667,-121.2667,4584,Erethizon,Erethizon dorsatum,Thomas T. McCabe,1927,10,1,,,,,,unknown,,,,,,
684,1,https://arctos.database.museum/search.cfm?collection_object_id=10174358,"Indianpoint Lake, Cariboo District",53.2667,-121.2667,4584,Erethizon,Erethizon dorsatum,Thomas T. McCabe,1929,9,14,,,,,,unknown,,,,,,
686,1,https://arctos.database.museum/search.cfm?collection_object_id=10177509,"Indian Well, Modoc Lava Bed National Monument",41.7135862,-121.505812,37,Erethizon,Erethizon dorsatum,Annie M. Alexander,1935,10,7,,,,,,unknown,,,,,,
687,1,https://arctos.database.museum/search.cfm?collection_object_id=2896571,"in Telluride Chief Mine, 12 mi ENE Kingman",35.25606,-113.857105,7308,Erethizon,Erethizon dorsatum,William Z. Lidicker Jr.,1955,7,20,,,,,,unknown,,,,,,
691,1,https://arctos.database.museum/search.cfm?collection_object_id=31077959,Itasca State Park,47.1875,-95.2228,7255,Erethizon,Erethizon dorsatum,,1960,6,,,,,,,unknown,,,,,,
693,1,https://arctos.database.museum/search.cfm?collection_object_id=10182956,Jarbidge,41.87361,-115.43111,830,Erethizon,Erethizon dorsatum,Ward C. Russell,1956,6,7,,,,,,unknown,,,,,,
694,1,https://arctos.database.museum/search.cfm?collection_object_id=10180904,"Jasper Cave, Jewel Cave National Monument",43.7383,-103.8572,1635,Erethizon,Erethizon dorsatum,,1942,10,4,,,,,,unknown,,,,,,
697,1,https://arctos.database.museum/search.cfm?collection_object_id=23598981,"Jimmy Camp Creek Park, along Jimmy Camp Creek",38.856416,-104.651441,,Erethizon,Erethizon dorsatum,John R. Demboski,2013,4,12,,,,,,unknown,,,,,,
698,1,https://arctos.database.museum/search.cfm?collection_object_id=28674544,Jimmy Holman Ranch,,,,Erethizon,Erethizon dorsatum,,1988,3,1,,,,,,unknown,,,,,,
705,1,https://arctos.database.museum/search.cfm?collection_object_id=30299537,"Juneau, Douglas Island, North Douglas Highway, Juneau Quad, Alexander Archipelago, Douglas Island",58.3176,-134.47165,,Erethizon,Erethizon dorsatum,"Link E. Olson, Hayley C. Lanier",2021,8,6,,,,100 mm,10,unknown,,,,,,
707,1,https://arctos.database.museum/search.cfm?collection_object_id=31920,"Juneau Quad, Alexander Archipelago, Douglas Island",58.34027778,-134.5441667,,Erethizon,Erethizon dorsatum,C. Tom Seaton,1995,7,19,,,,,,unknown,,,,,,
710,28,"https://arctos.database.museum/search.cfm?collection_object_id=10167013,10167014,10167017,10167018,10167019,10167024,10167028,10167029,10167034,10167038,10167039,10167040,10167041,10167042,10167043,10167044,10167047,10167048,10167049,10167051,10167052,10167053,10167054,10167055,10167056,10167057,10167058,10167059","Kenai, Kenai Peninsula",60.55444444,-151.2583333,2158,Erethizon,Erethizon dorsatum,unknown,1906,,,,,,,,unknown,,,,,,
715,1,https://arctos.database.museum/search.cfm?collection_object_id=24314628,"Klondike Highway, km 308, at Twin Lakes",61.70432,-135.93787,500,Erethizon,Erethizon dorsatum,CIIBA Crew 2014,2014,7,21,,,,,,unknown,,,,,,
716,1,https://arctos.database.museum/search.cfm?collection_object_id=28700077,Knickerbocker Ranch,31.261746,-100.666608,2676,Erethizon,Erethizon dorsatum,Robert C. Dowler,2011,9,24,,,,,,unknown,,,,,,
717,1,https://arctos.database.museum/search.cfm?collection_object_id=28700076,Knickerbocker Ranch,31.261746,-100.666608,2676,Erethizon,Erethizon dorsatum,Wesley A. Brashear,2010,10,1,,,,,,unknown,,,,,,
719,1,https://arctos.database.museum/search.cfm?collection_object_id=30310356,"Kongakut River, Demarcation Point Quad, Arctic National Wildlife Refuge",69.360103,-141.622918,,Erethizon,Erethizon dorsatum,"Aren M. Gunderson, Jonathan L. Fiely",2006,8,5,,,,,,unknown,,,,,,
728,2,"https://arctos.database.museum/search.cfm?collection_object_id=31074515,31074516",Lake Vermillion,47.8689,-92.3155,12939,Erethizon,Erethizon dorsatum,,1929,4,1,,,,,,unknown,,,,,,
733,1,https://arctos.database.museum/search.cfm?collection_object_id=31077526,Las Margaritas,,,,Erethizon,Erethizon dorsatum,,1956,4,,,,,,,unknown,,,,,,
734,1,https://arctos.database.museum/search.cfm?collection_object_id=28101075,Lee Metcalf National Wildlife Refuge,,,,Erethizon,Erethizon dorsatum,unknown,2008,3,10,fetus,,,,,unknown,,,,,,
735,1,https://arctos.database.museum/search.cfm?collection_object_id=10174065,Lehman Creek,39.01722,-114.10722,17729,Erethizon,Erethizon dorsatum,E. Raymond Hall,1929,5,24,,,,,,unknown,,,,,,
745,1,https://arctos.database.museum/search.cfm?collection_object_id=10175725,"Little Colorado River, 0.5 mi above Cameron",35.879,-111.4202,11119,Erethizon,Erethizon dorsatum,Annie M. Alexander,1932,8,9,,,,,,unknown,,,,,,
762,1,https://arctos.database.museum/search.cfm?collection_object_id=10181377,Lumber Camp near Silver City?,32.7717142,-108.2735897,,Erethizon,Erethizon dorsatum,Malcolm T. Jollie,1945,10,26,,,,,,unknown,,,,,,
772,1,https://arctos.database.museum/search.cfm?collection_object_id=1759591,"MANZANO MTS., NEW CANYON",34.670555,-106.40889,1609,Erethizon,Erethizon dorsatum,R. R. Clothier,1952,5,2,,,,,,unknown,,,,,,
777,1,https://arctos.database.museum/search.cfm?collection_object_id=25890544,May Ranch,,,,Erethizon,Erethizon dorsatum,unknown,1975,5,1,,,,,,unknown,,,,,,
778,1,https://arctos.database.museum/search.cfm?collection_object_id=28329877,Mays Ranch.,,,,Erethizon,Erethizon dorsatum,Kerry L. Bryan,1975,5,1,,,,,,unknown,,,,,,
779,1,https://arctos.database.museum/search.cfm?collection_object_id=1768274,MCNARY FISH CULTURAL STATION,34.0606,-109.805,175,Erethizon,Erethizon dorsatum,Arthur H. Harris,,1,1,,,,,,unknown,,,,,,
780,2,"https://arctos.database.museum/search.cfm?collection_object_id=10176137,10176138","Meadow Cr Ranger Sta, Toquima Mts.",38.69389,-116.91917,428,Erethizon,Erethizon dorsatum,Ward C. Russell,1933,6,14,,,,,,unknown,,,,,,
808,1,https://arctos.database.museum/search.cfm?collection_object_id=23063435,Montano Road,,,,Erethizon,Erethizon dorsatum,Bosque Ecosystem Monitoring Program,2011,6,6,,,,,,unknown,,,,,,
810,1,https://arctos.database.museum/search.cfm?collection_object_id=22541166,Moran area,43.84167,-110.50694,16093,Erethizon,Erethizon dorsatum,H. A. Schneiderman,1948,7,14,,,,,,unknown,,,,,,
811,1,https://arctos.database.museum/search.cfm?collection_object_id=22541169,Moran area,43.84167,-110.50694,16093,Erethizon,Erethizon dorsatum,H. A. Schneiderman,1948,7,24,,,,,,unknown,,,,,,
818,1,https://arctos.database.museum/search.cfm?collection_object_id=58361,"mouth of Slate Creek, Juneau Quad, Alexander Archipelago",58.78888889,-135.0277778,,Erethizon,Erethizon dorsatum,C. Tom Seaton,1997,7,24,,,,,,unknown,,,,,,
820,2,"https://arctos.database.museum/search.cfm?collection_object_id=10173911,10173912","Mt. NE from Belden, near Virgilia",40.037034,-121.185798,4828,Erethizon,Erethizon dorsatum,J. M. Little,1928,8,,,,,,,unknown,,,,,,
824,1,https://arctos.database.museum/search.cfm?collection_object_id=1791785,"MT TAYLOR, MIRABAL SPRING; T12N, R8W, SEC 26",35.2420014,-107.6532974,6824,Erethizon,Erethizon dorsatum,E. E. Schroeder,,1,1,,,,,,unknown,,,,,,
833,1,https://arctos.database.museum/search.cfm?collection_object_id=29728006,Near Anderson/Parks Highway,64.30814743,-149.1454101,,Erethizon,Erethizon dorsatum,Gunther Matschke,,,,,,,,,unknown,,,,,,
864,1,https://arctos.database.museum/search.cfm?collection_object_id=31076831,N of Northgate on CO-WY Border,40.9582665,-106.2950311,3219,Erethizon,Erethizon dorsatum,,1955,8,23,,,,,,unknown,,,,,,
865,1,https://arctos.database.museum/search.cfm?collection_object_id=28700513,none,31.203729,-99.077177,,Erethizon,Erethizon dorsatum,Carla E. Ebeling,2004,2,1,,,,,,unknown,,,,,,
866,1,https://arctos.database.museum/search.cfm?collection_object_id=32169711,North America,,,,Erethizon,Erethizon dorsatum,NMU Legacy Collector,1900,1,1,,,,,,unknown,,,,,,
871,1,https://arctos.database.museum/search.cfm?collection_object_id=22656806,North Fork,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1959,4,1,,,,,,unknown,,,,,,
876,1,https://arctos.database.museum/search.cfm?collection_object_id=28693676,"north of Water Valley, southwest corner of Coke County, Caprock",31.738113,-100.761169,7500,Erethizon,Erethizon dorsatum,Lynn A. Simpson,1988,1,1,,,,,,unknown,,,,,,
880,1,https://arctos.database.museum/search.cfm?collection_object_id=29046715,No specific locality recorded.,30.897453,-100.538546,,Erethizon,Erethizon dorsatum,K. Wayne Milligan,1998,3,23,,,,,,unknown,,,,,,
887,1,https://arctos.database.museum/search.cfm?collection_object_id=2216274,No specific locality recorded.,38.607564,-116.831025,482803,Erethizon,Erethizon dorsatum,,,,1,,,,,,unknown,,,,,,
889,1,https://arctos.database.museum/search.cfm?collection_object_id=23725918,No specific locality recorded.,44.967243,-103.771556,4345229,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,unknown,,,,,,
890,1,https://arctos.database.museum/search.cfm?collection_object_id=29390910,No specific locality recorded.,46.0603158,-114.0428311,70646,Erethizon,Erethizon dorsatum,William L. Jellison,1932,2,,,,,,,unknown,,,,,,
895,1,https://arctos.database.museum/search.cfm?collection_object_id=23060296,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Bosque Ecosystem Monitoring Program,,5,6,,,,,,unknown,,,,,,
897,1,https://arctos.database.museum/search.cfm?collection_object_id=27046165,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Frank Richardson,,,,,,,,,unknown,,,,,,
902,1,https://arctos.database.museum/search.cfm?collection_object_id=1833276,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,John S. Applegarth,1967,7,1,,,,,,unknown,,,,,,
903,1,https://arctos.database.museum/search.cfm?collection_object_id=28327007,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Kerry L. Bryan,,,,,,,,,unknown,,,,,,
904,1,https://arctos.database.museum/search.cfm?collection_object_id=10187799,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Milton Hildebrand,1979,,,,,,,,unknown,,,,,,
907,1,https://arctos.database.museum/search.cfm?collection_object_id=25783781,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Robert S. Sturgis,,,,,,,,,unknown,,,,,,
937,2,"https://arctos.database.museum/search.cfm?collection_object_id=25766094,27044877",No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,,,,,,,,,unknown,,,,,,
940,1,https://arctos.database.museum/search.cfm?collection_object_id=21720218,"No specific locality recorded., North America",,,,Erethizon,Erethizon dorsatum,Arthur H. Harris,1958,5,10,,,,,,unknown,,,,,,
943,3,"https://arctos.database.museum/search.cfm?collection_object_id=29493983,29493985,29736231","No specific locality recorded., North America",,,,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,unknown,,,,,,
949,1,https://arctos.database.museum/search.cfm?collection_object_id=7142,"Ogoturuk Creek, Point Hope Quad",,,,Erethizon,Erethizon dorsatum,Ernest A. Carl,1960,9,29,,,,,,unknown,,,,,,
955,1,https://arctos.database.museum/search.cfm?collection_object_id=26299994,"Olsen Ranch, Lower Joe's Valley",39.35278,-111.27639,805,Erethizon,Erethizon dorsatum,David I. Rasmussen,1956,8,15,,,,,,unknown,,,,,,
971,1,https://arctos.database.museum/search.cfm?collection_object_id=2395895,"Pecos River, US380 Bridge over the river",,,,Erethizon,Erethizon dorsatum,Paul J. Polechla Jr.,2002,9,28,,,,,,unknown,,,,,,
975,1,https://arctos.database.museum/search.cfm?collection_object_id=10173803,Pete's Valley,40.5433,-120.4632,832,Erethizon,Erethizon dorsatum,Jean M. Linsdale,1928,7,12,,,,,,unknown,,,,,,
984,1,https://arctos.database.museum/search.cfm?collection_object_id=27101147,"Plain, ~8 mi E; Chumstick Mts.",47.7628,-120.4843629,11792,Erethizon,Erethizon dorsatum,,1964,5,9,,,,,,unknown,,,,,,
999,1,https://arctos.database.museum/search.cfm?collection_object_id=10180671,"Rancho Santa Ana, 45 mi W Hermosillo",29.04083,-111.6375,124,Erethizon,Erethizon dorsatum,Seth B. Benson,1942,1,6,,,,,,unknown,,,,,,
1003,1,https://arctos.database.museum/search.cfm?collection_object_id=10174359,region of Strawberry Valley,39.5625,-121.106,563,Erethizon,Erethizon dorsatum,,1929,7,,,,,,,unknown,,,,,,
1004,1,https://arctos.database.museum/search.cfm?collection_object_id=27099844,Reno,39.5297,-119.81278,4855,Erethizon,Erethizon dorsatum,Frank Richardson,1944,10,,,,,,,unknown,,,,,,
1014,1,https://arctos.database.museum/search.cfm?collection_object_id=23059505,river bank north of Montano,35.13638889,-106.6627778,,Erethizon,Erethizon dorsatum,Bosque Ecosystem Monitoring Program,2013,2,14,,,,,,unknown,,,,,,
1024,1,https://arctos.database.museum/search.cfm?collection_object_id=25766357,Saint Germain,,,,Erethizon,Erethizon dorsatum,Russell Frank Steel Jr.,1969,,,,,,,,unknown,,,,,,
1026,1,https://arctos.database.museum/search.cfm?collection_object_id=1765313,SAN ANDRES MTS,33.080833,-106.646393,40234,Erethizon,Erethizon dorsatum,R. Dunlap,1956,3,20,,,,,,unknown,,,,,,
1027,1,https://arctos.database.museum/search.cfm?collection_object_id=2268475,"San Andres Mts, 3.5 mi (by rd) E Fresno House",32.62675,-106.52972,30000,Erethizon,Erethizon dorsatum,Cindy A. Ramotnik,1995,8,12,,,,,,unknown,,,,,,
1038,1,https://arctos.database.museum/search.cfm?collection_object_id=28669264,"San Angelo State Park, Wildlife Management Area #9",31.494499,-100.523125,5000,Erethizon,Erethizon dorsatum,,1999,11,20,,,,,,unknown,,,,,,
1040,1,https://arctos.database.museum/search.cfm?collection_object_id=10176660,"Sandy Point, 5 mi S Incline",39.19778,-119.93361,430,Erethizon,Erethizon dorsatum,E. Raymond Hall,1934,,,,,,,,unknown,,,,,,
1041,1,https://arctos.database.museum/search.cfm?collection_object_id=10172909,San Francisco Mt.,35.3408,-111.6825,2670,Erethizon,Erethizon dorsatum,Harry S. Swarth,1922,10,17,,,,,,unknown,,,,,,
1051,1,https://arctos.database.museum/search.cfm?collection_object_id=10182052,"Sawmill, 27 mi NE Globe",33.6181,-110.3958,14,Erethizon,Erethizon dorsatum,Keith L. Dixon,1949,4,26,,,,,,unknown,,,,,,
1057,1,https://arctos.database.museum/search.cfm?collection_object_id=10167050,"SE Alaska, Kenai",60.55444444,-151.2583333,2158,Erethizon,Erethizon dorsatum,unknown,1906,,,,,,,,unknown,,,,,,
1058,1,https://arctos.database.museum/search.cfm?collection_object_id=27044895,"Seattle, Woodland Park Zoo",47.66842757,-122.3508773,357,Erethizon,Erethizon dorsatum,Woodland Park Zoo,1951,,,,,,,,unknown,,,,,,
1063,1,https://arctos.database.museum/search.cfm?collection_object_id=10166958,"Seward, Kenai Peninsula?",60.10416667,-149.4422222,3767,Erethizon,Erethizon dorsatum,,1906,4,,,,,,,unknown,,,,,,
1064,1,https://arctos.database.museum/search.cfm?collection_object_id=10166950,"Seward, Kenai Peninsula?",60.10416667,-149.4422222,3767,Erethizon,Erethizon dorsatum,,1906,,,,,,,,unknown,,,,,,
1066,1,https://arctos.database.museum/search.cfm?collection_object_id=27046063,"Shaniko; 2.5 mi S, 1.75 mi W",44.9677,-120.7868,1720,Erethizon,Erethizon dorsatum,,1958,6,15,,,,,,unknown,,,,,,
1069,1,https://arctos.database.museum/search.cfm?collection_object_id=10173627,Shields Creek,41.4513243,-120.3778808,4102,Erethizon,Erethizon dorsatum,Jean M. Linsdale,1926,6,25,,,,,,unknown,,,,,,
1076,1,https://arctos.database.museum/search.cfm?collection_object_id=28658552,Slinky Ranch,,,,Erethizon,Erethizon dorsatum,,1978,9,10,,,,,,unknown,,,,,,
1080,1,https://arctos.database.museum/search.cfm?collection_object_id=10183391,"Snake Creek, Snake Range",38.929166,-114.256346,1628,Erethizon,Erethizon dorsatum,Ned K. Johnson,1962,6,5,,,,,,unknown,,,,,,
1081,1,https://arctos.database.museum/search.cfm?collection_object_id=10172284,"Soda Springs, Yosemite National Park",37.878754,-119.365933,30,Erethizon,Erethizon dorsatum,Forest S. Townsley,1919,1,18,,,,,,unknown,,,,,,
1087,1,https://arctos.database.museum/search.cfm?collection_object_id=29406773,South Fork Provo Canyon,40.3559475,-111.5724892,8873,Erethizon,Erethizon dorsatum,A. Davis,1981,2,13,,,,,,unknown,,,,,,
1093,1,https://arctos.database.museum/search.cfm?collection_object_id=28100015,Southwest Alaska; Naknek village dump,,,,Erethizon,Erethizon dorsatum,unknown,1976,5,23,,,,,,unknown,,,,,,
1094,2,"https://arctos.database.museum/search.cfm?collection_object_id=29404733,29404734",Spanish Fork Canyon,40.0393143,-111.5483265,606,Erethizon,Erethizon dorsatum,Dave J. Stricklan,1986,1,15,,,,,,unknown,,,,,,
1098,1,https://arctos.database.museum/search.cfm?collection_object_id=23725920,Specific locality not recorded.,42.990348,-107.658141,369954,Erethizon,Erethizon dorsatum,unknown,1900,1,1,,,,,,unknown,,,,,,
1099,1,https://arctos.database.museum/search.cfm?collection_object_id=7165,specific locality unknown,48.85,-125.3833333,3219,Erethizon,Erethizon dorsatum,unknown,1949,3,1,,,,,,unknown,,,,,,
1100,1,https://arctos.database.museum/search.cfm?collection_object_id=6195,specific locality unknown,,,,Erethizon,Erethizon dorsatum,,1963,10,15,,,,,,unknown,,,,,,
1102,1,https://arctos.database.museum/search.cfm?collection_object_id=1824521,"SPECIFIC LOCALITY UNKNOWN, North America",,,,Erethizon,Erethizon dorsatum,,,1,1,,,,,,unknown,,,,,,
1107,1,https://arctos.database.museum/search.cfm?collection_object_id=25768665,"spruce swamp, St. Germain",45.901619,-89.487363,3036,Erethizon,Erethizon dorsatum,Russell Frank Steel Jr.,1970,11,1,,,,,,unknown,,,,,,
1119,1,https://arctos.database.museum/search.cfm?collection_object_id=26321036,"Summit, 1 mi S Death Valley",40.88264,-109.72638,3232,Erethizon,Erethizon dorsatum,Robert N. Reynolds,1964,8,28,,,,,,unknown,,,,,,
1134,1,https://arctos.database.museum/search.cfm?collection_object_id=1779575,"T32N, R6W, SW 1/4 SEC 14",37.0191994,-107.4700012,6824,Erethizon,Erethizon dorsatum,Arthur H. Harris,1959,6,12,,,,,,unknown,,,,,,
